,condition,outcome,persona,response
859,control dances,year_birth,p1793,1957
860,control dances,year_birth,p1796,1952
861,control dances,year_birth,p1805,1981
862,control dances,year_birth,p1812,1979
863,control dances,year_birth,p1816,1972
864,control dances,year_birth,p1819,1972
865,control dances,year_birth,p1825,1951
866,control dances,year_birth,p1836,1995
867,control dances,year_birth,p1839,1940
868,control dances,year_birth,p1861,1961
869,control dances,year_birth,p1863,1930
870,control dances,year_birth,p1873,1979
871,control dances,year_birth,p1875,1955
872,control dances,year_birth,p1876,1971
873,control dances,year_birth,p1877,1996
874,control dances,year_birth,p1880,1977
875,control dances,year_birth,p1883,1970
876,control dances,year_birth,p1889,1978
877,control dances,year_birth,p1893,1982
878,control dances,year_birth,p1896,1991
879,control dances,year_birth,p1913,1969
880,control dances,year_birth,p1922,1942
881,control dances,year_birth,p1930,1970
882,control dances,year_birth,p1935,1946
883,control dances,year_birth,p1940,1977
884,control dances,year_birth,p1948,1994
885,control dances,year_birth,p1950,1963
886,control dances,year_birth,p1954,1972
887,control dances,year_birth,p1956,1959
888,control dances,year_birth,p1958,1978
889,control dances,year_birth,p1967,1979
890,control dances,year_birth,p1973,1995
891,control dances,year_birth,p1978,1953
892,control dances,year_birth,p1983,1976
893,control dances,year_birth,p1984,1956
894,control dances,year_birth,p1995,1942
895,control dances,year_birth,p1996,1977
896,control dances,year_birth,p1997,1972
897,control dances,year_birth,p2001,1977
898,control dances,year_birth,p2002,1968
899,control dances,year_birth,p2013,1980
900,control dances,year_birth,p2014,1968
901,control dances,year_birth,p2016,1962
902,control dances,year_birth,p2018,1980
903,control dances,year_birth,p2023,1969
904,control dances,year_birth,p2025,1937
905,control dances,year_birth,p2028,1953
906,control dances,year_birth,p2030,1973
907,control dances,year_birth,p2033,1978
908,control dances,year_birth,p2040,1947
909,control dances,year_birth,p2051,1991
910,control dances,year_birth,p2052,1971
911,control dances,year_birth,p2066,1942
912,control dances,year_birth,p2067,1953
913,control dances,year_birth,p2073,1994
914,control dances,year_birth,p2077,1994
915,control dances,year_birth,p2078,1988
916,control dances,year_birth,p2086,1964
917,control dances,year_birth,p2089,1981
918,control dances,year_birth,p2093,1956
919,control dances,year_birth,p2094,1945
920,control dances,year_birth,p2111,1997
921,control dances,year_birth,p2117,1979
922,control dances,year_birth,p2121,1958
923,control dances,year_birth,p2127,1969
924,control dances,year_birth,p2141,1996
925,control dances,year_birth,p2142,1999
926,control dances,year_birth,p2143,1971
927,control dances,year_birth,p2153,1984
928,control dances,year_birth,p2155,1973
929,control dances,year_birth,p2169,1961
930,control dances,year_birth,p2187,1991
931,control dances,year_birth,p2188,1974
932,control dances,year_birth,p2197,1986
933,control dances,year_birth,p2213,1997
934,control dances,year_birth,p2214,1989
935,control dances,year_birth,p2215,1992
936,control dances,year_birth,p2220,1971
937,control dances,year_birth,p2223,1990
938,control dances,year_birth,p2229,1985
939,control dances,year_birth,p2234,1991
940,control dances,year_birth,p2237,1960
941,control dances,year_birth,p2238,1957
942,control dances,year_birth,p2244,1987
943,control dances,year_birth,p2248,1966
944,control dances,year_birth,p2252,1999
945,control dances,year_birth,p2255,1950
946,control dances,year_birth,p2261,1960
947,control dances,year_birth,p2263,1974
948,control dances,year_birth,p2273,1993
949,control dances,year_birth,p2275,1984
950,control dances,year_birth,p2276,1985
951,control dances,year_birth,p2283,1964
952,control dances,year_birth,p2287,1957
953,control dances,year_birth,p2296,1992
954,control dances,year_birth,p2298,1994
955,control dances,year_birth,p2304,1995
956,control dances,year_birth,p2310,1986
957,control dances,year_birth,p2322,1988
958,control dances,year_birth,p2326,1990
959,control dances,year_birth,p2330,1996
960,control dances,year_birth,p2331,1997
961,control dances,year_birth,p2333,1967
962,control dances,year_birth,p2347,1972
963,control dances,year_birth,p2350,1989
964,control dances,year_birth,p2351,1986
965,control dances,year_birth,p2353,1998
966,control dances,year_birth,p2355,1988
967,control dances,year_birth,p2363,1982
968,control dances,year_birth,p2378,1994
969,control dances,year_birth,p2380,1994
970,control dances,year_birth,p2387,1986
971,control dances,year_birth,p2398,1990
972,control dances,year_birth,p2400,1961
973,control dances,year_birth,p2403,1971
974,control dances,year_birth,p2408,1980
975,control dances,year_birth,p2418,1987
976,control dances,year_birth,p2426,1951
977,control dances,year_birth,p2428,1989
978,control dances,year_birth,p2434,1968
979,control dances,year_birth,p2446,1983
980,control dances,year_birth,p2452,1975
981,control dances,year_birth,p2454,1978
982,control dances,year_birth,p2462,1993
983,control dances,year_birth,p2467,1972
984,control dances,year_birth,p2482,1967
985,control dances,year_birth,p2489,1952
986,control dances,year_birth,p2490,1998
987,control dances,year_birth,p2494,1947
988,control dances,year_birth,p2502,1955
989,control dances,year_birth,p2503,1987
990,control dances,year_birth,p2522,1945
991,control dances,year_birth,p2524,1946
992,control dances,year_birth,p2533,1951
993,control dances,year_birth,p2566,1968
994,control dances,year_birth,p2571,1952
995,control dances,year_birth,p2573,1969
996,control dances,year_birth,p2582,1985
997,control dances,year_birth,p2591,1986
998,control dances,year_birth,p2592,1981
999,control dances,year_birth,p2595,1973
1000,control dances,race,p0016,1
1001,control dances,race,p0022,1
1002,control dances,race,p0023,1
1003,control dances,race,p0026,1
1004,control dances,race,p0034,1
1005,control dances,race,p0036,1
1006,control dances,race,p0037,1
1007,control dances,race,p0042,1
1008,control dances,race,p0057,1
1009,control dances,race,p0066,1
1010,control dances,race,p0069,1
1011,control dances,race,p0072,1
1012,control dances,race,p0073,1
1013,control dances,race,p0082,1
1014,control dances,race,p0091,1
1015,control dances,race,p0092,2
1016,control dances,race,p0093,1
1017,control dances,race,p0095,1
1018,control dances,race,p0107,1
1019,control dances,race,p0114,1
1020,control dances,race,p0116,1
1021,control dances,race,p0118,1
1022,control dances,race,p0119,1
1023,control dances,race,p0126,1
1024,control dances,race,p0129,1
1025,control dances,race,p0136,1
1026,control dances,race,p0138,1
1027,control dances,race,p0144,5
1028,control dances,race,p0150,2
1029,control dances,race,p0152,1
1030,control dances,race,p0158,1
1031,control dances,race,p0161,1
1032,control dances,race,p0164,1
1033,control dances,race,p0175,1
1034,control dances,race,p0177,5
1035,control dances,race,p0178,1
1036,control dances,race,p0181,1
1037,control dances,race,p0186,1
1038,control dances,race,p0196,1
1039,control dances,race,p0198,1
1040,control dances,race,p0202,1
1041,control dances,race,p0205,1
1042,control dances,race,p0207,1
1043,control dances,race,p0211,1
1044,control dances,race,p0227,5
1045,control dances,race,p0229,2
1046,control dances,race,p0232,1
1047,control dances,race,p0233,1
1048,control dances,race,p0237,1
1049,control dances,race,p0258,1
1050,control dances,race,p0268,1
1051,control dances,race,p0274,2
1052,control dances,race,p0275,2
1053,control dances,race,p0277,2
1054,control dances,race,p0288,2
1055,control dances,race,p0291,1
1056,control dances,race,p0307,1
1057,control dances,race,p0308,1
1058,control dances,race,p0317,1
1059,control dances,race,p0325,1
1060,control dances,race,p0327,1
1061,control dances,race,p0334,1
1062,control dances,race,p0336,1
1063,control dances,race,p0338,1
1064,control dances,race,p0342,2
1065,control dances,race,p0349,1
1066,control dances,race,p0356,1
1067,control dances,race,p0358,1
1068,control dances,race,p0363,1
1069,control dances,race,p0364,1
1070,control dances,race,p0369,1
1071,control dances,race,p0370,1
1072,control dances,race,p0371,1
1073,control dances,race,p0379,1
1074,control dances,race,p0386,1
1075,control dances,race,p0396,1
1076,control dances,race,p0403,2
1077,control dances,race,p0405,1
1078,control dances,race,p0412,1
1079,control dances,race,p0415,1
1080,control dances,race,p0416,1
1081,control dances,race,p0417,1
1082,control dances,race,p0418,1
1083,control dances,race,p0430,1
1084,control dances,race,p0431,1
1085,control dances,race,p0434,1
1086,control dances,race,p0438,1
1087,control dances,race,p0441,5
1088,control dances,race,p0442,2
1089,control dances,race,p0449,1
1090,control dances,race,p0450,1
1091,control dances,race,p0465,1
1092,control dances,race,p0471,1
1093,control dances,race,p0477,1
1094,control dances,race,p0483,2
1095,control dances,race,p0486,1
1096,control dances,race,p0487,1
1097,control dances,race,p0489,1
1098,control dances,race,p0497,1
1099,control dances,race,p0502,1
1100,control dances,race,p0503,1
1101,control dances,race,p0506,1
1102,control dances,race,p0511,1
1103,control dances,race,p0523,1
1104,control dances,race,p0534,1
1105,control dances,race,p0536,1
1106,control dances,race,p0542,1
1107,control dances,race,p0547,1
1108,control dances,race,p0553,1
1109,control dances,race,p0559,1
1110,control dances,race,p0566,1
1111,control dances,race,p0568,5
1112,control dances,race,p0570,2
1113,control dances,race,p0573,1
1114,control dances,race,p0578,1
1115,control dances,race,p0594,1
1116,control dances,race,p0597,1
1117,control dances,race,p0601,1
1118,control dances,race,p0602,1
1119,control dances,race,p0605,1
1120,control dances,race,p0615,1
1121,control dances,race,p0620,1
1122,control dances,race,p0626,1
1123,control dances,race,p0629,1
1124,control dances,race,p0633,1
1125,control dances,race,p0638,1
1126,control dances,race,p0639,1
1127,control dances,race,p0640,1
1128,control dances,race,p0655,1
1129,control dances,race,p0656,2
1130,control dances,race,p0658,1
1131,control dances,race,p0661,1
1132,control dances,race,p0669,1
1133,control dances,race,p0670,2
1134,control dances,race,p0672,5
1135,control dances,race,p0674,1
1136,control dances,race,p0678,1
1137,control dances,race,p0683,1
1138,control dances,race,p0686,1
1139,control dances,race,p0687,5
1140,control dances,race,p0698,1
1141,control dances,race,p0700,1
1142,control dances,race,p0703,1
1143,control dances,race,p0718,2
1144,control dances,race,p0744,1
1145,control dances,race,p0745,1
1146,control dances,race,p0753,1
1147,control dances,race,p0770,1
1148,control dances,race,p0771,5
1149,control dances,race,p0777,1
1150,control dances,race,p0779,1
1151,control dances,race,p0780,1
1152,control dances,race,p0783,1
1153,control dances,race,p0785,1
1154,control dances,race,p0786,2
1155,control dances,race,p0794,1
1156,control dances,race,p0798,1
1157,control dances,race,p0800,1
1158,control dances,race,p0820,1
1159,control dances,race,p0841,1
1160,control dances,race,p0849,1
1161,control dances,race,p0862,5
1162,control dances,race,p0867,2
1163,control dances,race,p0869,1
1164,control dances,race,p0872,1
1165,control dances,race,p0880,5
1166,control dances,race,p0891,1
1167,control dances,race,p0916,1
1168,control dances,race,p0917,1
1169,control dances,race,p0919,1
1170,control dances,race,p0922,1
1171,control dances,race,p0925,1
1172,control dances,race,p0927,1
1173,control dances,race,p0929,1
1174,control dances,race,p0930,1
1175,control dances,race,p0931,1
1176,control dances,race,p0933,5
1177,control dances,race,p0934,1
1178,control dances,race,p0936,1
1179,control dances,race,p0938,1
1180,control dances,race,p0939,1
1181,control dances,race,p0946,1
1182,control dances,race,p0951,2
1183,control dances,race,p0956,1
1184,control dances,race,p0962,1
1185,control dances,race,p0963,1
1186,control dances,race,p0969,1
1187,control dances,race,p0972,1
1188,control dances,race,p0975,1
1189,control dances,race,p0985,2
1190,control dances,race,p0993,2
1191,control dances,race,p0996,1
1192,control dances,race,p1011,1
1193,control dances,race,p1017,1
1194,control dances,race,p1020,1
1195,control dances,race,p1022,1
1196,control dances,race,p1024,1
1197,control dances,race,p1027,5
1198,control dances,race,p1028,1
1199,control dances,race,p1029,2
1200,control dances,race,p1032,1
1201,control dances,race,p1040,5
1202,control dances,race,p1047,2
1203,control dances,race,p1048,1
1204,control dances,race,p1053,5
1205,control dances,race,p1057,1
1206,control dances,race,p1058,1
1207,control dances,race,p1063,1
1208,control dances,race,p1064,1
1209,control dances,race,p1065,1
1210,control dances,race,p1069,1
1211,control dances,race,p1072,1
1212,control dances,race,p1073,2
1213,control dances,race,p1075,1
1214,control dances,race,p1076,2
1215,control dances,race,p1083,1
1216,control dances,race,p1089,1
1217,control dances,race,p1093,1
1218,control dances,race,p1096,1
1219,control dances,race,p1100,1
1220,control dances,race,p1106,2
1221,control dances,race,p1107,1
1222,control dances,race,p1113,1
1223,control dances,race,p1117,1
1224,control dances,race,p1120,1
1225,control dances,race,p1134,1
1226,control dances,race,p1136,1
1227,control dances,race,p1138,1
1228,control dances,race,p1144,1
1229,control dances,race,p1145,1
1230,control dances,race,p1147,1
1231,control dances,race,p1148,1
1232,control dances,race,p1154,1
1233,control dances,race,p1159,2
1234,control dances,race,p1167,5
1235,control dances,race,p1175,1
1236,control dances,race,p1178,1
1237,control dances,race,p1184,1
1238,control dances,race,p1186,1
1239,control dances,race,p1196,1
1240,control dances,race,p1197,5
1241,control dances,race,p1203,1
1242,control dances,race,p1219,2
1243,control dances,race,p1225,1
1244,control dances,race,p1234,1
1245,control dances,race,p1242,1
1246,control dances,race,p1244,1
1247,control dances,race,p1249,1
1248,control dances,race,p1250,1
1249,control dances,race,p1256,5
1250,control dances,race,p1258,1
1251,control dances,race,p1260,2
1252,control dances,race,p1262,1
1253,control dances,race,p1264,1
1254,control dances,race,p1265,1
1255,control dances,race,p1269,1
1256,control dances,race,p1272,1
1257,control dances,race,p1278,1
1258,control dances,race,p1281,5
1259,control dances,race,p1292,1
1260,control dances,race,p1299,1
1261,control dances,race,p1312,1
1262,control dances,race,p1322,1
1263,control dances,race,p1326,1
1264,control dances,race,p1330,1
1265,control dances,race,p1335,1
1266,control dances,race,p1337,1
1267,control dances,race,p1340,1
1268,control dances,race,p1345,1
1269,control dances,race,p1351,1
1270,control dances,race,p1355,1
1271,control dances,race,p1362,1
1272,control dances,race,p1365,1
1273,control dances,race,p1366,1
1274,control dances,race,p1367,1
1275,control dances,race,p1370,1
1276,control dances,race,p1371,1
1277,control dances,race,p1373,1
1278,control dances,race,p1375,1
1279,control dances,race,p1376,1
1280,control dances,race,p1379,2
1281,control dances,race,p1381,1
1282,control dances,race,p1393,1
1283,control dances,race,p1396,5
1284,control dances,race,p1398,5
1285,control dances,race,p1404,1
1286,control dances,race,p1406,1
1287,control dances,race,p1407,1
1288,control dances,race,p1409,1
1289,control dances,race,p1412,2
1290,control dances,race,p1414,1
1291,control dances,race,p1424,1
1292,control dances,race,p1425,1
1293,control dances,race,p1429,2
1294,control dances,race,p1434,1
1295,control dances,race,p1441,2
1296,control dances,race,p1445,2
1297,control dances,race,p1450,1
1298,control dances,race,p1454,1
1299,control dances,race,p1456,1
1300,control dances,race,p1457,2
1301,control dances,race,p1458,1
1302,control dances,race,p1469,1
1303,control dances,race,p1470,1
1304,control dances,race,p1481,5
1305,control dances,race,p1488,5
1306,control dances,race,p1492,1
1307,control dances,race,p1495,1
1308,control dances,race,p1497,1
1309,control dances,race,p1499,1
1310,control dances,race,p1503,1
1311,control dances,race,p1511,1
1312,control dances,race,p1512,1
1313,control dances,race,p1518,1
1314,control dances,race,p1519,1
1315,control dances,race,p1520,1
1316,control dances,race,p1524,1
1317,control dances,race,p1526,1
1318,control dances,race,p1537,1
1319,control dances,race,p1545,1
1320,control dances,race,p1547,2
1321,control dances,race,p1552,5
1322,control dances,race,p1567,1
1323,control dances,race,p1568,1
1324,control dances,race,p1579,1
1325,control dances,race,p1587,2
1326,control dances,race,p1596,1
1327,control dances,race,p1600,1
1328,control dances,race,p1603,2
1329,control dances,race,p1604,1
1330,control dances,race,p1610,1
1331,control dances,race,p1618,1
1332,control dances,race,p1619,1
1333,control dances,race,p1622,5
1334,control dances,race,p1623,5
1335,control dances,race,p1630,1
1336,control dances,race,p1641,1
1337,control dances,race,p1649,5
1338,control dances,race,p1652,5
1339,control dances,race,p1665,1
1340,control dances,race,p1669,1
1341,control dances,race,p1685,1
1342,control dances,race,p1693,1
1343,control dances,race,p1698,2
1344,control dances,race,p1704,1
1345,control dances,race,p1711,1
1346,control dances,race,p1718,1
1347,control dances,race,p1732,1
1348,control dances,race,p1739,1
1349,control dances,race,p1741,1
1350,control dances,race,p1746,1
1351,control dances,race,p1751,1
1352,control dances,race,p1754,1
1353,control dances,race,p1769,1
1354,control dances,race,p1771,1
1355,control dances,race,p1776,2
1356,control dances,race,p1780,1
1357,control dances,race,p1785,1
1358,control dances,race,p1791,2
1359,control dances,race,p1793,1
1360,control dances,race,p1796,1
1361,control dances,race,p1805,1
1362,control dances,race,p1812,1
1363,control dances,race,p1816,1
1364,control dances,race,p1819,1
1365,control dances,race,p1825,1
1366,control dances,race,p1836,1
1367,control dances,race,p1839,1
1368,control dances,race,p1861,5
1369,control dances,race,p1863,1
1370,control dances,race,p1873,1
1371,control dances,race,p1875,1
1372,control dances,race,p1876,1
1373,control dances,race,p1877,1
1374,control dances,race,p1880,1
1375,control dances,race,p1883,5
1376,control dances,race,p1889,1
1377,control dances,race,p1893,5
1378,control dances,race,p1896,1
1379,control dances,race,p1913,1
1380,control dances,race,p1922,1
1381,control dances,race,p1930,1
1382,control dances,race,p1935,1
1383,control dances,race,p1940,5
1384,control dances,race,p1948,1
1385,control dances,race,p1950,1
1386,control dances,race,p1954,1
1387,control dances,race,p1956,1
1388,control dances,race,p1958,1
1389,control dances,race,p1967,1
1390,control dances,race,p1973,1
1391,control dances,race,p1978,1
1392,control dances,race,p1983,1
1393,control dances,race,p1984,2
1394,control dances,race,p1995,1
1395,control dances,race,p1996,1
1396,control dances,race,p1997,1
1397,control dances,race,p2001,1
1398,control dances,race,p2002,2
1399,control dances,race,p2013,1
1400,control dances,race,p2014,1
1401,control dances,race,p2016,5
1402,control dances,race,p2018,2
1403,control dances,race,p2023,1
1404,control dances,race,p2025,1
1405,control dances,race,p2028,1
1406,control dances,race,p2030,1
1407,control dances,race,p2033,1
1408,control dances,race,p2040,2
1409,control dances,race,p2051,1
1410,control dances,race,p2052,1
1411,control dances,race,p2066,1
1412,control dances,race,p2067,1
1413,control dances,race,p2073,1
1414,control dances,race,p2077,2
1415,control dances,race,p2078,5
1416,control dances,race,p2086,1
1417,control dances,race,p2089,1
1418,control dances,race,p2093,1
1419,control dances,race,p2094,1
1420,control dances,race,p2111,2
1421,control dances,race,p2117,1
1422,control dances,race,p2121,1
1423,control dances,race,p2127,1
1424,control dances,race,p2141,1
1425,control dances,race,p2142,2
1426,control dances,race,p2143,1
1427,control dances,race,p2153,3
1428,control dances,race,p2155,3
1429,control dances,race,p2169,3
1430,control dances,race,p2187,3
1431,control dances,race,p2188,3
1432,control dances,race,p2197,3
1433,control dances,race,p2213,3
1434,control dances,race,p2214,3
1435,control dances,race,p2215,3
1436,control dances,race,p2220,3
1437,control dances,race,p2223,3
1438,control dances,race,p2229,3
1439,control dances,race,p2234,3
1440,control dances,race,p2237,3
1441,control dances,race,p2238,3
1442,control dances,race,p2244,3
1443,control dances,race,p2248,3
1444,control dances,race,p2252,3
1445,control dances,race,p2255,3
1446,control dances,race,p2261,3
1447,control dances,race,p2263,3
1448,control dances,race,p2273,3
1449,control dances,race,p2275,3
1450,control dances,race,p2276,3
1451,control dances,race,p2283,3
1452,control dances,race,p2287,3
1453,control dances,race,p2296,3
1454,control dances,race,p2298,3
1455,control dances,race,p2304,3
1456,control dances,race,p2310,3
1457,control dances,race,p2322,3
1458,control dances,race,p2326,3
1459,control dances,race,p2330,3
1460,control dances,race,p2331,3
1461,control dances,race,p2333,3
1462,control dances,race,p2347,3
1463,control dances,race,p2350,3
1464,control dances,race,p2351,3
1465,control dances,race,p2353,3
1466,control dances,race,p2355,3
1467,control dances,race,p2363,3
1468,control dances,race,p2378,3
1469,control dances,race,p2380,3
1470,control dances,race,p2387,3
1471,control dances,race,p2398,3
1472,control dances,race,p2400,3
1473,control dances,race,p2403,3
1474,control dances,race,p2408,3
1475,control dances,race,p2418,3
1476,control dances,race,p2426,3
1477,control dances,race,p2428,3
1478,control dances,race,p2434,3
1479,control dances,race,p2446,3
1480,control dances,race,p2452,3
1481,control dances,race,p2454,3
1482,control dances,race,p2462,3
1483,control dances,race,p2467,3
1484,control dances,race,p2482,3
1485,control dances,race,p2489,3
1486,control dances,race,p2490,3
1487,control dances,race,p2494,3
1488,control dances,race,p2502,3
1489,control dances,race,p2503,3
1490,control dances,race,p2522,3
1491,control dances,race,p2524,3
1492,control dances,race,p2533,3
1493,control dances,race,p2566,3
1494,control dances,race,p2571,3
1495,control dances,race,p2573,3
1496,control dances,race,p2582,3
1497,control dances,race,p2591,3
1498,control dances,race,p2592,3
1499,control dances,race,p2595,3
1500,control dances,education,p0016,4
1501,control dances,education,p0022,4
1502,control dances,education,p0023,5
1503,control dances,education,p0026,4
1504,control dances,education,p0034,3
1505,control dances,education,p0036,3
1506,control dances,education,p0037,4
1507,control dances,education,p0042,3
1508,control dances,education,p0057,3
1509,control dances,education,p0066,4
1510,control dances,education,p0069,3
1511,control dances,education,p0072,4
1512,control dances,education,p0073,4
1513,control dances,education,p0082,4
1514,control dances,education,p0091,4
1515,control dances,education,p0092,2
1516,control dances,education,p0093,4
1517,control dances,education,p0095,3
1518,control dances,education,p0107,3
1519,control dances,education,p0114,5
1520,control dances,education,p0116,2
1521,control dances,education,p0118,3
1522,control dances,education,p0119,3
1523,control dances,education,p0126,3
1524,control dances,education,p0129,5
1525,control dances,education,p0136,3
1526,control dances,education,p0138,2
1527,control dances,education,p0144,4
1528,control dances,education,p0150,2
1529,control dances,education,p0152,3
1530,control dances,education,p0158,2
1531,control dances,education,p0161,3
1532,control dances,education,p0164,2
1533,control dances,education,p0175,3
1534,control dances,education,p0177,4
1535,control dances,education,p0178,6
1536,control dances,education,p0181,4
1537,control dances,education,p0186,3
1538,control dances,education,p0196,4
1539,control dances,education,p0198,5
1540,control dances,education,p0202,4
1541,control dances,education,p0205,5
1542,control dances,education,p0207,4
1543,control dances,education,p0211,3
1544,control dances,education,p0227,5
1545,control dances,education,p0229,2
1546,control dances,education,p0232,5
1547,control dances,education,p0233,2
1548,control dances,education,p0237,5
1549,control dances,education,p0258,4
1550,control dances,education,p0268,2
1551,control dances,education,p0274,5
1552,control dances,education,p0275,4
1553,control dances,education,p0277,4
1554,control dances,education,p0288,4
1555,control dances,education,p0291,4
1556,control dances,education,p0307,3
1557,control dances,education,p0308,3
1558,control dances,education,p0317,3
1559,control dances,education,p0325,4
1560,control dances,education,p0327,5
1561,control dances,education,p0334,6
1562,control dances,education,p0336,4
1563,control dances,education,p0338,1
1564,control dances,education,p0342,4
1565,control dances,education,p0349,5
1566,control dances,education,p0356,4
1567,control dances,education,p0358,4
1568,control dances,education,p0363,4
1569,control dances,education,p0364,5
1570,control dances,education,p0369,5
1571,control dances,education,p0370,2
1572,control dances,education,p0371,4
1573,control dances,education,p0379,3
1574,control dances,education,p0386,5
1575,control dances,education,p0396,5
1576,control dances,education,p0403,3
1577,control dances,education,p0405,4
1578,control dances,education,p0412,4
1579,control dances,education,p0415,3
1580,control dances,education,p0416,4
1581,control dances,education,p0417,2
1582,control dances,education,p0418,2
1583,control dances,education,p0430,5
1584,control dances,education,p0431,5
1585,control dances,education,p0434,2
1586,control dances,education,p0438,4
1587,control dances,education,p0441,5
1588,control dances,education,p0442,3
1589,control dances,education,p0449,5
1590,control dances,education,p0450,4
1591,control dances,education,p0465,5
1592,control dances,education,p0471,3
1593,control dances,education,p0477,3
1594,control dances,education,p0483,5
1595,control dances,education,p0486,3
1596,control dances,education,p0487,4
1597,control dances,education,p0489,5
1598,control dances,education,p0497,6
1599,control dances,education,p0502,5
1600,control dances,education,p0503,4
1601,control dances,education,p0506,3
1602,control dances,education,p0511,4
1603,control dances,education,p0523,5
1604,control dances,education,p0534,6
1605,control dances,education,p0536,3
1606,control dances,education,p0542,4
1607,control dances,education,p0547,2
1608,control dances,education,p0553,4
1609,control dances,education,p0559,4
1610,control dances,education,p0566,4
1611,control dances,education,p0568,3
1612,control dances,education,p0570,1
1613,control dances,education,p0573,3
1614,control dances,education,p0578,2
1615,control dances,education,p0594,2
1616,control dances,education,p0597,2
1617,control dances,education,p0601,2
1618,control dances,education,p0602,2
1619,control dances,education,p0605,3
1620,control dances,education,p0615,3
1621,control dances,education,p0620,4
1622,control dances,education,p0626,3
1623,control dances,education,p0629,4
1624,control dances,education,p0633,3
1625,control dances,education,p0638,4
1626,control dances,education,p0639,4
1627,control dances,education,p0640,2
1628,control dances,education,p0655,3
1629,control dances,education,p0656,3
1630,control dances,education,p0658,5
1631,control dances,education,p0661,4
1632,control dances,education,p0669,4
1633,control dances,education,p0670,2
1634,control dances,education,p0672,5
1635,control dances,education,p0674,4
1636,control dances,education,p0678,5
1637,control dances,education,p0683,2
1638,control dances,education,p0686,3
1639,control dances,education,p0687,4
1640,control dances,education,p0698,2
1641,control dances,education,p0700,4
1642,control dances,education,p0703,2
1643,control dances,education,p0718,2
1644,control dances,education,p0744,4
1645,control dances,education,p0745,4
1646,control dances,education,p0753,4
1647,control dances,education,p0770,4
1648,control dances,education,p0771,4
1649,control dances,education,p0777,5
1650,control dances,education,p0779,4
1651,control dances,education,p0780,3
1652,control dances,education,p0783,3
1653,control dances,education,p0785,4
1654,control dances,education,p0786,3
1655,control dances,education,p0794,4
1656,control dances,education,p0798,5
1657,control dances,education,p0800,4
1658,control dances,education,p0820,3
1659,control dances,education,p0841,3
1660,control dances,education,p0849,3
1661,control dances,education,p0862,5
1662,control dances,education,p0867,5
1663,control dances,education,p0869,3
1664,control dances,education,p0872,4
1665,control dances,education,p0880,2
1666,control dances,education,p0891,3
1667,control dances,education,p0916,5
1668,control dances,education,p0917,4
1669,control dances,education,p0919,4
1670,control dances,education,p0922,2
1671,control dances,education,p0925,2
1672,control dances,education,p0927,4
1673,control dances,education,p0929,3
1674,control dances,education,p0930,4
1675,control dances,education,p0931,2
1676,control dances,education,p0933,2
1677,control dances,education,p0934,3
1678,control dances,education,p0936,4
1679,control dances,education,p0938,2
1680,control dances,education,p0939,2
1681,control dances,education,p0946,4
1682,control dances,education,p0951,3
1683,control dances,education,p0956,3
1684,control dances,education,p0962,2
1685,control dances,education,p0963,3
1686,control dances,education,p0969,4
1687,control dances,education,p0972,3
1688,control dances,education,p0975,3
1689,control dances,education,p0985,2
1690,control dances,education,p0993,2
1691,control dances,education,p0996,2
1692,control dances,education,p1011,2
1693,control dances,education,p1017,2
1694,control dances,education,p1020,2
1695,control dances,education,p1022,4
1696,control dances,education,p1024,1
1697,control dances,education,p1027,4
1698,control dances,education,p1028,5
1699,control dances,education,p1029,2
1700,control dances,education,p1032,4
1701,control dances,education,p1040,4
1702,control dances,education,p1047,3
1703,control dances,education,p1048,3
1704,control dances,education,p1053,3
1705,control dances,education,p1057,3
1706,control dances,education,p1058,4
1707,control dances,education,p1063,4
1708,control dances,education,p1064,2
1709,control dances,education,p1065,3
1710,control dances,education,p1069,3
1711,control dances,education,p1072,3
1712,control dances,education,p1073,4
1713,control dances,education,p1075,3
1714,control dances,education,p1076,2
1715,control dances,education,p1083,2
1716,control dances,education,p1089,4
1717,control dances,education,p1093,4
1718,control dances,education,p1096,4
1719,control dances,education,p1100,4
1720,control dances,education,p1106,5
1721,control dances,education,p1107,1
1722,control dances,education,p1113,3
1723,control dances,education,p1117,1
1724,control dances,education,p1120,3
1725,control dances,education,p1134,4
1726,control dances,education,p1136,2
1727,control dances,education,p1138,4
1728,control dances,education,p1144,3
1729,control dances,education,p1145,5
1730,control dances,education,p1147,5
1731,control dances,education,p1148,4
1732,control dances,education,p1154,3
1733,control dances,education,p1159,2
1734,control dances,education,p1167,5
1735,control dances,education,p1175,3
1736,control dances,education,p1178,4
1737,control dances,education,p1184,4
1738,control dances,education,p1186,4
1739,control dances,education,p1196,2
1740,control dances,education,p1197,3
1741,control dances,education,p1203,4
1742,control dances,education,p1219,2
1743,control dances,education,p1225,5
1744,control dances,education,p1234,3
1745,control dances,education,p1242,3
1746,control dances,education,p1244,4
1747,control dances,education,p1249,3
1748,control dances,education,p1250,4
1749,control dances,education,p1256,5
1750,control dances,education,p1258,3
1751,control dances,education,p1260,2
1752,control dances,education,p1262,4
1753,control dances,education,p1264,2
1754,control dances,education,p1265,5
1755,control dances,education,p1269,4
1756,control dances,education,p1272,3
1757,control dances,education,p1278,4
1758,control dances,education,p1281,3
1759,control dances,education,p1292,4
1760,control dances,education,p1299,2
1761,control dances,education,p1312,2
1762,control dances,education,p1322,3
